=== LSOF FOR ALL MODEM PROCESSES ===
==============================================
--- LSOF for time_daemon (PID 242) ---
==============================================
COMMAND     PID       USER   FD      TYPE             DEVICE  SIZE/OFF       NODE NAME
com.andro   909     system   64       ???                ???       ???        ??? anon_inode:dmabuf
com.andro   909     system   65       ???                ???       ???        ??? anon_inode:dmabuf
com.andro   909     system   66       ???                ???       ???        ??? /system/priv-app/Mms.apk
com.andro   909     system   67       ???                ???       ???        ??? pipe:[12130]
com.andro   909     system   68       ???                ???       ???        ??? pipe:[12130]
com.andro   909     system   70       ???                ???       ???        ??? pipe:[43634]
com.andro   909     system   73       ???                ???       ???        ??? pipe:[43636]
com.andro   909     system  mem       ???              b3:17         0         90 /system/bin/app_process
com.andro   909     system  mem       ???              b3:17      4096         90 /system/bin/app_process
android.p   986      u0_a6  exe       ???                ???       ???        ??? /system/bin/app_process
android.p   986      u0_a6    0       ???                ???       ???        ??? /dev/null
android.p   986      u0_a6    1       ???                ???       ???        ??? /dev/null
android.p   986      u0_a6    2       ???                ???       ???        ??? /dev/null
android.p   986      u0_a6    3       ???                ???       ???        ??? /dev/log/main
android.p   986      u0_a6    4       ???                ???       ???        ??? /dev/log/radio
android.p   986      u0_a6    5       ???                ???       ???        ??? /dev/log/events
android.p   986      u0_a6    6       ???                ???       ???        ??? /dev/log/system
android.p   986      u0_a6    7       ???                ???       ???        ??? /system/framework/core.jar
android.p   986      u0_a6    8       ???                ???       ???        ??? /dev/__properties__
android.p   986      u0_a6    9       ???                ???       ???        ??? /dev/binder
android.p   986      u0_a6   10       ???                ???       ???        ??? /system/framework/conscrypt.jar
android.p   986      u0_a6   11       ???                ???       ???        ??? /system/framework/okhttp.jar
android.p   986      u0_a6   12       ???                ???       ???        ??? /system/framework/core-junit.jar
android.p   986      u0_a6   13       ???                ???       ???        ??? /system/framework/bouncycastle.jar
android.p   986      u0_a6   14       ???                ???       ???        ??? /system/framework/ext.jar
android.p   986      u0_a6   15       ???                ???       ???        ??? /system/framework/framework.jar
android.p   986      u0_a6   16       ???                ???       ???        ??? /system/framework/framework2.jar
android.p   986      u0_a6   17       ???                ???       ???        ??? /system/framework/telephony-common.jar
android.p   986      u0_a6   18       ???                ???       ???        ??? /system/framework/voip-common.jar
android.p   986      u0_a6   19       ???                ???       ???        ??? /system/framework/mms-common.jar
android.p   986      u0_a6   20       ???                ???       ???        ??? /system/framework/android.policy.jar
android.p   986      u0_a6   21       ???                ???       ???        ??? /system/framework/services.jar
